"";"sKNotes:notes";"item ### type";"item ### note";
"09e82362-47da-4e29-9358-735fc82d296e";"";;;"
"
"09f79a05-a739-48ee-bae8-3204aa8d9ace";"";;;"
"
"09f98f30-7607-44e1-806b-4e843f88fb73";;"Note sur l'exposition - 1978, Le Havre, Musée des Beaux-Arts.... ###  ### Note sur l'exposition - 1980, Marcq-en-Baroeul, Septentrion ###  ### Note sur l'exposition - 1987, Le Havre, Musée des Beaux-Arts André Malraux ###  ### Export DMF ### ";"p. 56 du catalogue, ch. Compositions avec personnages ###  ### n° 6 du catalogue ###  ### n° 55 du catalogue, vignette en noir et blanc ### ";"
"
"0a1e73a0-91cc-4a46-a207-b5b4e10f2321";;"Note sur le statut juridique ### ";"Achat de la ville de 1929 (cf. cat Arnould) ### ";"
"
"0a2846d1-6ed4-4c63-b11b-a7f7617a64ce";;"Note sur l'exposition - 2010, Le Havre, Le Havre. Images sur commande ### ";"Repr. p. 155 ### ";"
"
"0a2988bb-a04a-4c45-a993-487c1b5ec5a6";"";;;"
"
"0a3293af-b4f2-4b13-ad86-a29c3a987860";;"Note sur les numéros d'identification ###  ### Note sur la localisation ### ";"NON VU lors du récolement 15/06/2015 ###  ### Localisé aux Musées d’Art et d’histoire, Le Havre, 11/03/2016A faire rentrer ? ### ";"
"
"0a399386-7643-44d9-80e0-9d44322c8a9d";"";;;"
"
"0a5510a3-0f85-48fa-b7b6-4ded0a785efb";;"Note sur l'exposition - 1978, Le Havre, Musée des Beaux-Arts.... ###  ### Note sur l'exposition - 1987, Le Havre, Musée des Beaux-Arts André Malraux ###  ### Note sur l'exposition - 1988, Quimper, Musée des Beaux-Arts ###  ### Note sur l'exposition - 1992, Honfleur, Greniers à sel : Musée Eugène Boud ###  ### Note sur l'exposition - 1998, Honfleur, Musée Eugène Boudin ###  ### Note sur l'exposition - 2010, Honfleur, Honfleur, entre tradition et moder ###  ### Export DMF ### ";"p. 13 du catalogue, ch. PaysagesSous le titre : Paysage ay bord de l'eau (étude) ###  ### n° 57 du catalogue, vignette en noir et blanc ###  ### n° 61 du catalogue ###  ### n° 15 du catalogue. Repr. en coul. p. 35Sous le titre : Rivage au Poudreux, dit Rivage en Bretagne, vers 1857-1860. ###  ### n° 92 du catalogue, repr. p. 91Sous le titre : Rivage à Honfleur (Le Poudreux) ###  ### Repr. n°119 p.182 ### ";"
"
"0a889531-daa6-4c43-8ed3-3f36c14f9a54";;"Note sur l'exposition - 1978, Le Havre, Musée des Beaux-Arts.... ###  ### Note sur l'exposition - 1987, Le Havre, Musée des Beaux-Arts André Malraux ###  ### Export DMF ### ";"p. 18 du catalogue, ch. Animaux ###  ### n° 99 du catalogue, vignette en noir et blanc. ### ";"
"
"0a8bf977-f96d-48a0-8949-409df8d9fb4b";"";;;"
"
"0aaac77c-2735-4bd7-9d93-ecb77b6e463d";;"Note sur l'exposition - 2005, Le Havre, De COURBET à MATISSE donation Senn ###  ### Note sur l'exposition - 2009, Le Havre, Les nuages...là-bas...les merveill ###  ### Note sur l'exposition - 2014, Paris, Impression, soleil levant ### ";"Cat.12, pp.54-55 repr. ###  ### Pas représenté dans catalogue ###  ### n° 3 ### ";"
"
"0aafda8f-a37e-48ed-8440-3c744c757bc9";;"Note sur le multimedia ### ";"Cliché Florian Kleinefenn ### ";"
"
"0ab69bd0-4af4-4821-953b-8c43dba9b045";"";;;"
"
"0ab7d899-28be-4c2f-8d0b-860fcfca6196";;"Note sur l'exposition - 2011, Le Havre, Jean-François MILLET portraitiste ###  ### Note sur l'exposition - 2014, Fuchu, Amitié et Amour ### ";"n° 8 ###  ### n° 23 repr. p. 73 ### ";"
"
"0ab99637-31f0-43da-8d98-18af03fed477";;"Note sur les numéros d'identification ### ";"noté NON VU lors du récolement 12/06/2015Suite à une confusion entre \"Soubrette Louis XV\", inv. 32 et L\"Ecolière\", l'inv. 29, a été considéré comme non vu alors que l'oeuvre était présente. En revanche, l'inv. 32 a été considéré comme présente alors que non vu. VD juillet 2016 ### ";"
"
"0ac61908-2c22-4347-9570-4be9a62502fe";;"Note sur les numéros d'identification ### ";"N°68 p.9 du registre d'inventaire 1871-1957 ### ";"
"
"0ad1af77-77c9-41ce-87c9-6bc3a5c20bed";;"Note sur l'exposition - 1963, Le Havre, Musée-Maison de la ###  ### Note sur l'exposition - 1964, Lille, Colmar, Chambéry ###  ### Note sur l'exposition - 1977, Le Havre, Musée des Beaux-Arts ###  ### Note sur l'exposition - 1985, Montrouge, 30è Salon ###  ### Note sur l'exposition - 1988, Kurashiki, Musée des Beaux-Arts ### ";"n° 58 du catalogue ###  ### n° 66 du catalogue ###  ### n° 73 du catalogue ###  ### n° 106 du catalogue ###  ### n° 61 du catalogue, p. 103 ### ";"
"
"0ae72133-261f-45bb-b6c2-02b4c947bdca";"";;;"
"
"0aeec24f-0ef1-4387-b50c-1186af0cfe1d";;"Note sur les numéros d'identification ### ";"Elément brisé en plusieurs parties ### ";"
"
"0b056f62-bddb-4215-a806-b096115ea98c";"";;;"
"
"0b31cc17-5392-4513-91a9-b3d1d6437379";;"Export DMF ### ";"";"
"
"3ab7fff5-b6be-4e9a-9e08-ef90ce8660a2";;"Note sur l'exposition - 1978, Le Havre, Musée des Beaux-Arts.... ###  ### Note sur l'exposition - 1987, Le Havre, Musée des Beaux-Arts André Malraux ###  ### Export DMF ### ";"p. 52 du catalogue, ch. Animaux, sous le titre : Paysage. Groupe de vaches près d'une mare. ###  ### n° 91 du catalogue; vignette en noir et blanc ### ";"
"
"3ab9c5b2-f8d3-4bc4-9232-ecf1810a9c09";"";;;"
"
"3abcee69-0ae2-4be5-9b1e-746567a9afb3";"";;;"
"
"3ac702ee-a714-4d00-b390-6ffd65535d09";;"Note sur l'exposition - 1978, Le Havre, Musée des Beaux-Arts.... ###  ### Note sur l'exposition - 1987, Le Havre, Musée des Beaux-Arts André Malraux ### ";"p. 50 du catalogue, ch. Animaux, sous le titre : Etude de vaches dans un pré. Ciel gris clair ###  ### n° 98 du catalogue, vignette en noir et blanc ### ";"
"
"3af14697-ad9a-411c-b8b0-d2690838e9b9";;"Export DMF ### ";"";"
"
"3af340e3-8883-4492-a4a5-89ebdfe77dc4";;"Note sur le multimedia ### ";"Cliché Michel Devarieux ### ";"
"
"3b0aab39-24e4-48f5-a4a1-9fc903122397";"";;;"
"
"3b10e6ef-ff7d-46d3-9483-a594c56f410c";;"Note sur l'exposition - 2013 2014, Roubaix Le Havre ###  ### Date d'inscription au registre d'inventaire ### ";"n° 187 p. 190 ###  ### 10 octobre 2014 ### ";"
"
"3b19a0fe-8d63-49fb-bea4-e93a56f150e3";"";;;"
"
"3b2421e4-3664-495c-8cd8-2a16c236c24d";"";;;"
"
"3b2596c4-08c4-4728-b071-ef99c6843b59";;"Note sur l'exposition - 2013, Louviers, Paysages d'eau ### ";"Repr. p. 21 ### ";"
"
"3b3091c2-38d6-4291-887a-43455abecb45";;"Note sur l'exposition - 1978, Le Havre, Musée des Beaux-Arts.... ###  ### Note sur l'exposition - 1987, Le Havre, Musée des Beaux-Arts André Malraux ###  ### Export DMF ### ";"p. 49 du catalogue, ch. Animaux ###  ### n° 93 du catalogue, vignette en noir et blanc ### ";"
"
"3b73d3c7-f9e2-4ac8-a720-212bbfb852d4";"";;;"
"
"3b7b5324-55e1-409b-8f59-d486be67f234";"";;;"
"
"3b7dd544-92f1-4ad3-bb7c-90a2bfd2b871";;"Note sur le statut juridique ### ";"Achat d'Alphonse Saladin pour la Galerie des Modernes ### ";"
"
"3bb7557a-cfa0-4d43-b9bd-a94ee8d5207a";"";;;"
"
"3bde1ce0-67eb-4e20-87d4-bf507204aa1b";;"Note sur les numéros d'identification ### ";"pas de fiche cartonnnée. Numéro d'inventaire créé à partir de l'inscription au dos de l'oeuvre. ### ";"
"
"3be08d23-3ad1-4656-8281-000311bbe5af";;"Note sur l'exposition - 1978, Le Havre, Musée des Beaux-Arts.... ###  ### Note sur l'exposition - 1987, Le Havre, Musée des Beaux-Arts André Malraux ### ";"p. 12 du catalogue, ch. Paysages ###  ### n° 4 du catalogue, vignette en noir et blanc ### ";"
"
"3bed7aaf-91f2-47f5-9c35-a96b84bf74db";;"Note sur le multimedia ### ";"Apparemment pas photographiée par Florian Kleinefenn. Qui a photographié à la place le 2004.3.198 avec une erreur de dislexie : 189/198. ### ";"
"
"3c07eea3-8332-48d6-a069-d321dd6cd90e";;"Note sur l'exposition - 1998, Miyota, Mercian Karuizawa ### ";"notice p. 52, repr. p. 53 ### ";"
"
"3c0d7d44-9ae4-4c6c-b910-44797eef45ba";"";;;"
"
"3c2969ea-6aae-4ca3-9673-95a87509aa10";;"Note sur l'exposition - 2007, Paris, Fragonard. Les plaisirs d'un siècle ###  ### Note sur le statut juridique ### ";"Notice n°44, p.98 ###  ### Oeuvre en dépôt aux Musées Historiques à la Maison le l'Armateur. ### ";"
"
"3c36c949-cf26-4197-999b-213a606f4f2b";"";;;"
"
"3c592076-addb-4cc6-9aeb-2195cc5ee0dd";;"Note sur l'exposition - 1963, Le Havre, Musée-Maison de la ###  ### Note sur l'exposition - 1977, Le Havre, Musée des Beaux-Arts ###  ### Note sur l'exposition - 1988, Chiba..., Raoul Dufy ###  ### Note sur l'exposition - 2003, Céret, R. DUFY, du motif à la couleur ### ";"n° 27 du catalogue ###  ### n° 28 du catalogue ###  ### n° 43 du catalogueReprod. en coul. p. 95 ###  ### Reprod. en coul. p. 171 ### ";"
"
"3c5c11df-179e-49d8-bcf1-9f1778156646";"";;;"
"
"3c5c2d6d-a844-4905-b837-0c62bafc55b8";"";;;"
"
"3c684cc1-304a-4c34-aeeb-a85df5616300";"";;;"
"
"3c803046-4472-46c0-b9e4-ae39d89be3b0";;"Note sur l'exposition - 2009, Le Havre, Henri-Edmond Cross ### ";"n° 35 p. 89 repr. ### ";"
"
"3c923245-e795-4861-bf3d-1e3382851776";;"Note sur le multimedia ### ";"photo prise à la sous-prefecture le 28/04/2015 ### ";"
"
"3c998823-6af5-427e-b797-e479939f111d";"";;;"
"
"3c9d7782-8adf-49e4-b7e9-fcaa1aa013d0";"";;;"
"
"3cc0792f-5bf0-40e5-a6d0-75812be095c1";"";;;"
"
"3cc767c8-a3e3-42fa-894b-ab7ac103f24f";;"Note sur l'exposition - 2005, Le Havre, De COURBET à MATISSE donation Senn ### ";"s.n° ### ";"
"
"3cdef4c0-bf3d-4a7a-944b-e1513f5b2dde";;"Note sur les numéros d'identification ### ";"Deux morceaux de papiers sont déchirés. ### ";"
"
"3ce8d4c3-c799-4b89-8103-2ba60c2aeb58";"";;;"
"
"3cecdd18-1721-40a9-b460-f4ffc44c4762";"";;;"
"
"3cf0a050-9af6-4d92-bd1f-8471ecebad65";;"Note sur l'exposition - 1909, Paris, Galerie Durand-Ruel, ###  ### Note sur l'exposition - 1953-1954, Paris, MNAM, De Corot à nos jours ###  ### Note sur l'exposition - 1979, Ordrupgaard, Copenhague, Monet ###  ### Note sur l'exposition - 1980, Paris, Grand Palais, Hommage à Claude Monet ###  ### Note sur l'exposition - 1982, Osaka, Yomiuri Shinbum ###  ### Note sur l'exposition - 1983, Paris, Centre culturel du Marais ###  ### Note sur l'exposition - 1986, Madrid, Musée d'Art contemporain ###  ### Note sur l'exposition - 1986, Bâle, Kunstmuseum Basel ###  ### Note sur l'exposition - 1995, Chicago, Claude Monet ###  ### Note sur l'exposition - 1997-1998, Caen, Du baroque à l'impres ###  ### Note sur l'exposition - 1998, Valenciennes, Musée des ... ###  ### Note sur l'exposition - 1999, Paris, Musée national de l'Orangerie ###  ### Note sur l'exposition - 2003, Budapest, Monet et ses amis ###  ### Note sur l'exposition - 2004, Louisiana, The flower as image. ###  ### Note sur l'exposition - 2006, Ravenne ###  ### Note sur l'exposition - 2009, Giverny, Le jardin de Monet à Giverny : l'in ###  ### Note sur l'exposition - 2010, Paris, Claude Monet ###  ### Note sur l'exposition - 2011-2012, Le Havre, Les Territoires du désir ###  ### Note sur l'exposition - 2013, Les Lucs-sur-Boulogne ###  ### Note sur l'exposition - 2014, Joan Mitchell ### ";"n° 2,3,4,5 ou 6 (série 1904)D'après notice n° 42, p. 171, in : Claude Monet à Giverny, Centre culturel du Marais, 1983. ###  ### n° 78, reprod. pl. VI ###  ### n° 10 du catalogueReprod. en coul. p. 41 ###  ### n° 120 du catalogueReprod. en noir et blanc p. 333 ###  ### n° 11 du catalogue ###  ### Notice p. 171, n° 42 ; reprod. en coul. p. 154 ###  ### n° 104 du catalogue, reprod. en coul. p. 401Vignette en noir et blanc p. 71Notice et vignette en noir et blanc p. 505 ###  ### n° 18 du catalogue, reprod. en coul. p. 48 ###  ### Reprod. en coul. p. 149 ###  ### Reprod. en coul. ###  ### n° 47 du catalogue, reprod. en coul. p. 11 ###  ### Vignette en noir et blanc p. 33 ###  ### n° 105 du catalogue, notice p. 354-356, reprod. en coul. p. 355 et 357. ###  ### Reprod. en coul. n°71, p.65 ###  ### Notice p.110 et reprod. p.113. ###  ### Repr. n° 15, p. 76 ###  ### Repr. n°163, p. 338 ###  ### Repr. p. 74 ###  ### Cat. 129, repr. p. 103 ###  ### n° 16 ### ";"
"
"3d40bc1c-6ce4-4742-af0a-4ecb410948e7";"";;;"
"
"3d4c686d-1387-48cc-9640-5b9e9ba1319e";;"Note sur le statut juridique ### ";"Oeuvre détruite par la guerre[statut Antérieur Micromusée : mentions Acquisition : mode d'acquisition non documenté et date d'entrée][statut Prévu Micromusée : envisager radiation] ### ";"
"
"3d636e19-bdc7-481c-b7df-2eefdf580d20";"";;;"
"
"3d6aa9b3-9806-46ac-a0a1-1684c80c76f3";"";;;"
"
"3d6ec98c-f086-48ce-8ba6-d5be5fa1666d";"";;;"
"
"3d75f420-7eff-49e3-83ec-9e69fbdc939a";;"Note sur les numéros d'identification ### ";"NON VU lors du récolement 12/06/2015 ### ";"
"
"3d97bc2d-8adc-4147-8276-6a570ec4f4bc";;"Note sur les numéros d'identification ### ";"Ancien numéro 234 du catalogue de 1887. Alors attribué à Stella.Pas de trace de la date d’envoi. Mais inscrit sur le premier inventaire du musée en 1870, sous le numéro 195. ### ";"
"
"3d9cdfe1-e444-4e2f-8851-a0f49615660c";"";;;"
"
"3da40b3e-53f7-4dce-bc33-e665cf3cacd4";;"Note sur l'exposition - 2005, Le Havre, De COURBET à MATISSE donation Senn ### ";"s.n° ### ";"
"
"3db5bb0a-e59d-47fe-9fcb-844eb94ba26d";"";;;"
"
"3dcde7e0-e124-4315-98e0-a2d90055c420";;"Note sur le statut juridique ### ";"Acheté lors du IIIe salon de l'Hôtel de Ville dun Havre du 04 décembre 1982 au 29 décembre 1982. ### ";"
"
"3dd5770b-55e0-46f7-9b30-8e0816b93309";"";;;"
"
"3dd5a515-843b-467f-b61c-d02280d45927";;"Note sur l'exposition - 1983, Paris, Grand Palais, Arnould. ### ";"1983, Paris, Hommage à Reynold Arnould, Galeries Nationales du Grand Palais, 10 juin - 11 juillet. ### ";"
"
"3ddde9af-8efa-49b3-a031-21b1735eca9e";;"Note sur l'exposition - 1978, Le Havre, Musée des Beaux-Arts.... ###  ### Note sur l'exposition - 1980, Marcq-en-Baroeul, Septentrion ###  ### Note sur l'exposition - 1987, Le Havre, Musée des Beaux-Arts André Malraux ### ";"p. 16 du catalogue, ch. Paysages, sous le titre : Poissonnerie de Trouville (Etude) ###  ### n° 42 du catalogue ###  ### n° 171 du catalogue, vignette en noir et blanc ### ";"
"
"3dead3f6-65be-49e6-a56d-eab6e913bb55";;"Note sur les numéros d'identification ###  ### Note sur le statut juridique ### ";"Extrait du livre \"Jazz\" n° 83.116NON VU lors du récolement 15/06/2015 ###  ### Extrait du livre \"Jazz\" n° d'inventaire 83.116. ### ";"
"
"3e4ae9d8-d90c-4a81-ba5c-32c2ff44510a";"";;;"
"
"3e4d878a-0c5f-46a2-83b7-7c4996bbd0dd";"";;;"
"
"3e5f8f0f-af6c-4f99-a82b-8fa2d1a12f75";;"Note sur l'exposition - 2015, Futurs. De la ville aux étoiles ### ";"Cat. 22 p. 78 ### ";"
"
"3e729f9f-497d-4549-8df1-243526167741";;"Note sur l'exposition - 1978, Le Havre, Musée des Beaux-Arts.... ###  ### Note sur l'exposition - 1980, Marcq-en-Baroeul, Septentrion ###  ### Note sur l'exposition - 1987, Le Havre, Musée des Beaux-Arts André Malraux ###  ### Note sur l'exposition - 1998, Valenciennes, Musée des ... ###  ### Export DMF ### ";"p. 49 du catalogue, ch. Animaux ###  ### n° 25 du catalogue ###  ### n° 65 du catalogue, vignette en noir et blanc ###  ### n° 25 du catalogue ### ";"
"
"3e74516b-4b1e-4306-b6c5-a6eb9731b53a";"";;;"
"
"3e75dfb9-b0aa-4759-92ff-9de9f9c32660";;"Note sur le multimedia ### ";"Imagette ### ";"
"
"3e78c422-ef1e-4282-9e66-90b051fa6b9b";;"Note sur l'exposition - 1880, Le Havre, Société des Amis des Arts ### ";"n°183 ### ";"
"
"3e7fb8f9-c300-438e-8e74-b3841bc39fbc";;"Note sur l'exposition - 1953-1954, Paris, MNAM, De Corot à nos jours ###  ### Note sur l'exposition - 1954, Nice, Musée Masséna ###  ### Note sur l'exposition - 1959, Le Havre, Chambre de Commerce ###  ### Note sur l'exposition - 1978, Le Havre, Musée des Beaux-Arts.... ###  ### Note sur l'exposition - 1987, Le Havre, Musée des Beaux-Arts André Malraux ###  ### Note sur l'exposition - 1998, Valenciennes, Musée des ... ###  ### Note sur l'exposition - 2004, Le Havre, Vague 1 ### ";"n° 27 du catalogue ###  ### n° 35 du catalogue ###  ### n° 10 du catalogue ###  ### p. 10 du catalogue, ch. Etudes de ciel ###  ### n° 117 du catalogue, vignette en noir et blanc ###  ### n° 15 du catalogue ###  ### n° 93, Notice p. 184, vignette en coul. p. 184 ### ";"
"
"3e867cc5-92f9-4134-af5f-46277cffa886";"";;;"
"
"3e91490b-c610-43ce-9511-fd25f80279ce";;"note sur les sujets ### ";"Le portrait de droite est celui de la princesse Cheref Ouroussof, celui du milieu est celui de Georges Perrot (1832-1914) , archéologue et helléniste et celui de droite Charles Drouet, sculpteur, peint par Patricot en 1904 (cf. L’Homme en blanc, musée d’Orsay) ### ";"
"
"3ea722a8-7c5e-4464-9c49-f70d95a1208f";"";;;"
"
"3eaba0b5-6934-40b6-8e8f-56f9984b0a41";"";;;"
"
"3ee26043-0277-42db-b5b1-7b78b84fdaf8";"";;;"
"
"3ee30438-eefe-4dc2-ac0a-ca820cd7b4b8";"";;;"
"
"3ee90423-ec36-4e7e-9759-613e4b8cfb7c";;"Note sur l'exposition - 1978, Le Havre, Musée des Beaux-Arts.... ###  ### Note sur l'exposition - 1987, Le Havre, Musée des Beaux-Arts André Malraux ### ";"p. 49 du catalogue, ch. Animaux, sous le titre : Paysage. Etude de vaches 5 dont une debout. ###  ### n° 86 du catalogue, vignette en noir et blanc ### ";"
"
"3eed0c1d-06bf-46cb-a93c-b0557433cdbb";;"Correction ### ";"Il y a eu une confusion de longue date entre l'inv. 19 et le 2015.2.3. Cf. dossiers d'oeuvres. ### ";"
"
"3f084073-0d36-486e-ad75-c62eef6a245a";;"Note sur les numéros d'identification ###  ### Note sur le statut juridique ### ";"dépôt ###  ### dépôt Musée national d'art moderne ### ";"
"
"3f14640c-058e-402c-8200-66f157735efb";"";;;"
"
"3f148bff-4320-4e36-a0cb-02a46d338176";"";;;"
"
"3f2ac62d-211e-4124-802c-0c2506312d4e";"";;;"
"
"3f2beea4-b6d6-48c9-8d3c-4153db678477";"";;;"
"
"3f48d9ff-8828-4653-8084-e500ac5f1b6c";;"Note sur le multimedia ### ";"photo prise à la sous-prefecture le 28/04/2015 ### ";"
"
"3f67a5c2-fc6f-4ef8-a93a-da2a865b9586";"";;;"
"
"3f7690d0-6ec2-4a97-87ac-7cf7e643afd3";"";;;"
"
"3f7bdb9b-1465-4b2d-9c9b-c337b419b0fd";;"Note sur les numéros d'identification ### ";"NON VU lors du récolement 15/06/2015 ### ";"
"
"3f7fba83-c792-4396-abb8-d2bea7a9b3e2";"";;;"
"
"3f925235-1cd1-409a-bbcc-a2ac159d2b5b";;"Note sur l'exposition - 2011, Le Havre, Construire le musée imaginaire ### ";"Repr. p. 149 ### ";"
"
"3f986ce7-ab72-4f87-94c9-6f6d3460fd2b";;"Note sur les numéros d'identification ###  ### Note sur le statut juridique ### ";"autre numéro sur la toile : 1955-56 ###  ### Dépot de l'Etat n°26.029 ### ";"
"
"3fa5e2ed-f12e-4d74-ad83-aa20a2a7461a";"";;;"
"
"3fd33db0-6b90-49bf-bdc5-29144a0b62eb";;"Note sur les numéros d'identification ###  ### Note sur la localisation ### ";"NON VU lors du récolement 15/06/2015 ###  ### Localisé aux Musées d’Art et d’histoire, Le Havre, 11/03/2016 A faire rentrer ? ### ";"
"
"3fd4534c-b004-4192-a9d1-06daab2d35aa";"";;;"
"
"4005fe4d-26fa-48ac-b879-b2ae076029c5";;"Note sur l'exposition - 2011, Le Havre, Autour du Meuble à fards de Ruhlma ###  ### Note sur l'exposition - 2015, Tokyo, Fantaisie Merveilleuse ### ";"n° 25 ###  ### n° 59 ### ";"
"
"4010177a-85e5-4038-a195-3077a3a6b196";"";;;"
"
"4010af08-a31d-4e97-8e99-fca82ac037ce";"";;;"
"
"4020848a-7a07-4ffe-8aeb-43b01f4c53f2";"";;;"
"
"40292545-02b9-40d2-a2e2-beeea08073c1";"";;;"
"
"4031fc4f-3251-4744-9a04-ca2945b67252";;"Note sur l'exposition - 2009, Caen, Voyages pittoresques ###  ### Note sur l'exposition - 2010, Le Havre, Le Havre. Images sur commande ### ";"Reprod. III-23-3 p.505 et notice p.504 ###  ### Repr. p. 95 ### ";"
"
"403c974c-eb6d-4b3a-b594-944fb172146c";;"Note sur l'exposition - 1937, Paris, Exposition rétrospective Henri-Edmo ###  ### Note sur l'exposition - 2009, Le Havre, Henri-Edmond Cross ### ";"n° 111 ###  ### Notice n° 32 repr. p.85 ### ";"
"
"4068bae1-1651-4885-b10d-f092175ec50c";;"Note sur l'exposition - 2008, Nantes, Besancon, Simon VOUET en Italie, ### ";"Reprod. n°33 p.142 ### ";"
"
"40741163-7d68-4339-bebb-524e98175c64";;"Note sur le statut juridique ### ";"[Statut Antérieur dans Micromusée : mentions Acquisition :1978/02 Don : enfants de l'artiste et date d'entrée : 1978] ### ";"
"
"4082e6a5-bb31-41a2-b610-a594a1624ad0";;"Note sur les numéros d'identification ###  ### Note sur le statut juridique ### ";"Extrait du livre \"Jazz\" n° 83.116NON VU lors du récolement 15/06/2015 ###  ### Extrait du livre \"Jazz\" n° d'inventaire 83.116. ### ";"
"
"409048cf-cd39-4a27-bdc4-5b0b99599a10";"";;;"
"
"40908e76-5632-4851-afab-757d7e8a9b02";"";;;"
"
"40951d01-f234-4f70-b58e-65277373507f";"";;;"
"
"4096ed8e-debb-4ed2-8d29-632415b5037c";"";;;"
"
"40a2bb69-00ba-464c-b095-1767afc0c8b0";"";;;"
"
"40aaf24a-4c40-475b-81e9-6601d1f0d1b3";"";;;"
"
"40c2eed0-1aae-4a7f-af08-d6b7445786b3";"";;;"
"
"40d05ba5-611f-4e10-9775-4c8b3baf0923";;"Note sur le multimedia ### ";"photo prise à la sous-prefecture le 28/04/2015 ### ";"
"
"40d1e6c1-d5dc-4e05-9805-3678590aeaf1";;"Note sur les numéros d'identification ### ";"Livre de 104 pages. ### ";"
"
"40d24623-9a9f-4f07-a089-90409ace5385";"";;;"
"
"40dd8d7c-9f1d-407c-9268-dd3687b1b489";"";;;"
"
"40f6c563-f98c-4f51-91a2-9cfb851a8634";;"Note sur l'exposition - 1913, Budapest ###  ### Note sur l'exposition - 1953-1954, Paris, MNAM, De Corot à nos jours ###  ### Note sur l'exposition - 1955, Brive, la Rochelle...Impressionnistes ###  ### Note sur l'exposition - 1957, Annecy, Palais de l'Isle, La Neige ###  ### Note sur l'exposition - 1959, Bordeaux, Galerie des Beaux-Arts ###  ### Note sur l'exposition - 1970, Leningrad, l'Impressionnisme français ###  ### Note sur l'exposition - 1970-71, Madrid, Los Impresionistas ###  ### Note sur l'exposition - 1974, Bordeaux, Galerie des Beaux-Arts ###  ### Note sur l'exposition - 1980, Paris, Grand Palais, Hommage à Claude Monet ###  ### Note sur l'exposition - 1986, Madrid, Musée d'Art contemporain ###  ### Note sur l'exposition - 2008, Espoo, Monet et les impressionnistesFinlan ###  ### Note sur l'exposition - 2010, Paris, Claude Monet ###  ### Note sur l'exposition - 2012, Paris, Le Cercle de l'Art moderne ###  ### Note sur l'exposition - 2014 - 2015, Tulsa - Houston, Monet and the Seine ### ";"N° 53 ###  ### N° 79sous le titre \" Paysage de neige au crépuscule\" ###  ### N° 20, repr. p.41 ###  ### N° 32 ###  ### N° 249 ###  ### N° 60 ###  ### N° 49exposition itinérante, Leningrad, Moscou, Madrid ###  ### N° 105 ###  ### N° 75, repr. n&b p. 210 ###  ### N°28, repr. p. 249 ###  ### Notice p. 46, repr. p. 47 ###  ### Reprod. n° 51 p.166 ###  ### Cat.38 p.122 ###  ### n° 24 ### ";"
"
